numero_pedido,numero_linha_pedido,status_pedido,id_trimestre,id_mes,id_ano,linha_produto,codigo_produto,preco_sugerido,quantidade_solicitada,preco_unitario,valor_total,porte_negocio,nome_cliente,data
10308,7,Enviado,4,10,2004,Aviões,S18_2581,84,27,82.79,2235.33,Pequeno,Mini Classics,15-10-2004
10318,9,Enviado,4,11,2004,Aviões,S18_2581,84,31,100.0,3116.43,Médio,Diecast Classics Inc.,02-11-2004
10327,8,Resolvido,4,11,2004,Aviões,S18_2581,84,45,100.0,4781.7,Médio,Danish Wholesale Imports,10-11-2004
10339,2,Enviado,4,11,2004,Aviões,S18_2581,84,27,100.0,2810.7,Pequeno,"Tokyo Collectables, Ltd",23-11-2004
10353,1,Enviado,4,12,2004,Aviões,S18_2581,84,27,100.0,3515.67,Médio,Gift Ideas Corp.,04-12-2004
10374,2,Enviado,1,2,2005,Aviões,S18_2581,84,42,69.27,2909.34,Pequeno,"Australian Gift Network, Co",02-02-2005
10386,18,Resolvido,1,3,2005,Aviões,S18_2581,84,21,74.77,1570.17,Pequeno,Euro Shopping Channel,01-03-2005
10398,15,Enviado,1,3,2005,Aviões,S18_2581,84,34,76.88,2613.92,Pequeno,Reims Collectables,30-03-2005
10401,3,Em espera,2,4,2005,Aviões,S18_2581,84,42,76.03,3193.26,Médio,Tekni Collectables Inc.,03-04-2005
10416,4,Enviado,2,5,2005,Aviões,S18_2581,84,15,98.84,1482.6,Pequeno,L'ordine Souveniers,10-05-2005
10107,6,Enviado,1,2,2003,Motos,S18_2625,60,29,70.87,2055.23,Pequeno,Land of Toys Inc.,24-02-2003
10120,4,Enviado,2,4,2003,Motos,S18_2625,60,46,58.15,2674.9,Pequeno,"Australian Collectors, Co.",29-04-2003
10134,6,Enviado,3,7,2003,Motos,S18_2625,60,30,61.78,1853.4,Pequeno,Lyon Souveniers,01-07-2003
10145,10,Enviado,3,8,2003,Motos,S18_2625,60,30,49.67,1490.1,Pequeno,Toys4GrownUps.com,25-08-2003
10159,18,Enviado,4,10,2003,Motos,S18_2625,60,42,51.48,2162.16,Pequeno,Corporate Gift Ideas Co.,10-10-2003
10168,5,Enviado,4,10,2003,Motos,S18_2625,60,46,61.18,2814.28,Pequeno,Technics Stores Inc.,28-10-2003
10180,13,Enviado,4,11,2003,Motos,S18_2625,60,25,64.2,1605.0,Pequeno,Daedalus Designs Imports,11-11-2003
10188,5,Enviado,4,11,2003,Motos,S18_2625,60,32,65.42,2093.44,Pequeno,Herkku Gifts,18-11-2003
10201,6,Enviado,4,12,2003,Motos,S18_2625,60,30,64.81,1944.3,Pequeno,Mini Wheels Co.,01-12-2003
10210,3,Enviado,1,1,2004,Motos,S18_2625,60,40,49.67,1986.8,Pequeno,Osaka Souveniers Co.,12-01-2004
10223,5,Enviado,1,2,2004,Motos,S18_2625,60,28,60.57,1695.96,Pequeno,"Australian Collectors, Co.",20-02-2004
10236,2,Enviado,2,4,2004,Motos,S18_2625,60,23,55.72,1281.56,Pequeno,Motor Mint Distributors Inc.,03-04-2004
10251,6,Enviado,2,5,2004,Motos,S18_2625,60,29,61.18,1774.22,Pequeno,Tekni Collectables Inc.,18-05-2004
10263,6,Enviado,2,6,2004,Motos,S18_2625,60,34,58.75,1997.5,Pequeno,Gift Depot Inc.,28-06-2004
10275,5,Enviado,3,7,2004,Motos,S18_2625,60,37,63.6,2353.2,Pequeno,La Rochelle Gifts,23-07-2004
10285,10,Enviado,3,8,2004,Motos,S18_2625,60,20,49.06,981.2,Pequeno,Marta's Replicas Co.,27-08-2004
10298,2,Enviado,3,9,2004,Motos,S18_2625,60,32,48.46,1550.72,Pequeno,Atelier graphique,27-09-2004
10308,3,Enviado,4,10,2004,Motos,S18_2625,60,34,52.09,1771.06,Pequeno,Mini Classics,15-10-2004
10318,5,Enviado,4,11,2004,Motos,S18_2625,60,42,52.7,2213.4,Pequeno,Diecast Classics Inc.,02-11-2004
10329,12,Enviado,4,11,2004,Motos,S18_2625,60,38,100.0,5266.04,Médio,Land of Toys Inc.,15-11-2004
10339,1,Enviado,4,11,2004,Motos,S18_2625,60,30,62.16,1864.8,Pequeno,"Tokyo Collectables, Ltd",23-11-2004
10362,3,Enviado,1,1,2005,Motos,S18_2625,60,23,49.67,1142.41,Pequeno,Technics Stores Inc.,05-01-2005
10374,4,Enviado,1,2,2005,Motos,S18_2625,60,22,53.3,1172.6,Pequeno,"Australian Gift Network, Co",02-02-2005
10389,5,Enviado,1,3,2005,Motos,S18_2625,60,39,100.0,6981.0,Médio,Scandinavian Gift Ideas,03-03-2005
10402,2,Enviado,2,4,2005,Motos,S18_2625,60,55,55.72,3064.6,Médio,Auto Canal Petit,07-04-2005
10417,6,Em disputa,2,5,2005,Motos,S18_2625,60,36,61.18,2202.48,Pequeno,Euro Shopping Channel,13-05-2005
10101,1,Enviado,1,1,2003,Carros Antigos,S18_2795,168,26,100.0,3773.38,Médio,"Blauer See Auto, Co.",09-01-2003
10110,1,Enviado,1,3,2003,Carros Antigos,S18_2795,168,31,100.0,5074.39,Médio,"AV Stores, Co.",18-03-2003
10125,2,Enviado,2,5,2003,Carros Antigos,S18_2795,168,34,100.0,6483.46,Médio,"Australian Collectors, Co.",21-05-2003
10139,8,Enviado,3,7,2003,Carros Antigos,S18_2795,168,41,100.0,7956.46,Grande,Souveniers And Things Co.,16-07-2003
10149,5,Enviado,3,9,2003,Carros Antigos,S18_2795,168,23,100.0,4230.62,Médio,Signal Collectibles Ltd.,12-09-2003
10162,3,Enviado,4,10,2003,Carros Antigos,S18_2795,168,48,100.0,7209.12,Grande,Corporate Gift Ideas Co.,18-10-2003
10173,7,Enviado,4,11,2003,Carros Antigos,S18_2795,168,22,100.0,3452.68,Médio,Rovelli Gifts,05-11-2003
10182,4,Enviado,4,11,2003,Carros Antigos,S18_2795,168,21,100.0,3047.73,Médio,Mini Gifts Distributors Ltd.,12-11-2003
10193,8,Enviado,4,11,2003,Carros Antigos,S18_2795,168,22,100.0,3675.32,Médio,"Australian Collectables, Ltd",21-11-2003
10205,3,Enviado,4,12,2003,Carros Antigos,S18_2795,168,40,100.0,7492.4,Grande,Euro Shopping Channel,03-12-2003
10214,1,Enviado,1,1,2004,Carros Antigos,S18_2795,168,50,100.0,9534.5,Grande,"Corrida Auto Replicas, Ltd",26-01-2004
10227,4,Enviado,1,3,2004,Carros Antigos,S18_2795,168,29,100.0,5579.02,Médio,"Saveley & Henriot, Co.",02-03-2004
10244,8,Enviado,2,4,2004,Carros Antigos,S18_2795,168,43,100.0,5950.34,Médio,Euro Shopping Channel,29-04-2004
10255,1,Enviado,2,6,2004,Carros Antigos,S18_2795,168,24,100.0,3726.0,Médio,Mini Caravy,04-06-2004
10280,10,Enviado,3,8,2004,Carros Antigos,S18_2795,168,22,100.0,4455.0,Médio,Amica Models & Co.,17-08-2004
10289,3,Enviado,3,9,2004,Carros Antigos,S18_2795,168,43,100.0,8272.34,Grande,Herkku Gifts,03-09-2004
10304,14,Enviado,4,10,2004,Carros Antigos,S18_2795,168,20,100.0,3577.6,Médio,Auto Assoc. & Cie.,11-10-2004
10312,11,Enviado,4,10,2004,Carros Antigos,S18_2795,168,25,100.0,3881.25,Médio,Mini Gifts Distributors Ltd.,21-10-2004
10322,2,Enviado,4,11,2004,Carros Antigos,S18_2795,168,36,100.0,5797.44,Médio,Online Diecast Creations Co.,04-11-2004
10332,1,Enviado,4,11,2004,Carros Antigos,S18_2795,168,24,52.67,1264.08,Pequeno,"AV Stores, Co.",17-11-2004
10347,6,Enviado,4,11,2004,Carros Antigos,S18_2795,168,21,100.0,4815.3,Médio,"Australian Collectors, Co.",29-11-2004
10356,1,Enviado,4,12,2004,Carros Antigos,S18_2795,168,30,100.0,4462.2,Médio,Lyon Souveniers,09-12-2004
10367,7,Resolvido,1,1,2005,Carros Antigos,S18_2795,168,32,94.79,3033.28,Médio,Toys4GrownUps.com,12-01-2005
10380,8,Enviado,1,2,2005,Carros Antigos,S18_2795,168,21,47.18,990.78,Pequeno,Euro Shopping Channel,16-02-2005
10390,7,Enviado,1,3,2005,Carros Antigos,S18_2795,168,26,78.11,2030.86,Pequeno,Mini Gifts Distributors Ltd.,04-03-2005
10421,1,Em processamento,2,5,2005,Carros Antigos,S18_2795,168,35,100.0,5433.75,Médio,Mini Gifts Distributors Ltd.,29-05-2005
10109,1,Enviado,1,3,2003,Carros Clássicos,S18_2870,132,26,100.0,3157.44,Médio,Motor Mint Distributors Inc.,10-03-2003
10123,3,Enviado,2,5,2003,Carros Clássicos,S18_2870,132,46,100.0,5161.2,Médio,Atelier graphique,20-05-2003
10137,3,Enviado,3,7,2003,Carros Clássicos,S18_2870,132,37,100.0,4346.76,Médio,Reims Collectables,10-07-2003
10148,10,Enviado,3,9,2003,Carros Clássicos,S18_2870,132,27,100.0,3528.36,Médio,"Anna's Decorations, Ltd",11-09-2003
10161,9,Enviado,4,10,2003,Carros Clássicos,S18_2870,132,23,100.0,3187.8,Médio,Heintze Collectables,17-10-2003
10172,7,Enviado,4,11,2003,Carros Clássicos,S18_2870,132,39,100.0,6023.16,Médio,Gift Depot Inc.,05-11-2003
10181,3,Enviado,4,11,2003,Carros Clássicos,S18_2870,132,27,100.0,3884.76,Médio,Herkku Gifts,12-11-2003
10192,8,Enviado,4,11,2003,Carros Clássicos,S18_2870,132,38,100.0,4965.84,Médio,Online Diecast Creations Co.,20-11-2003
10204,14,Enviado,4,12,2003,Carros Clássicos,S18_2870,132,27,100.0,4169.88,Médio,Muscle Machine Inc,02-12-2003
10212,7,Enviado,1,1,2004,Carros Clássicos,S18_2870,132,40,100.0,4910.4,Médio,Euro Shopping Channel,16-01-2004
10226,5,Enviado,1,2,2004,Carros Clássicos,S18_2870,132,24,100.0,3231.36,Médio,Collectable Mini Designs Co.,26-02-2004
10241,12,Enviado,2,4,2004,Carros Clássicos,S18_2870,132,44,100.0,6853.44,Médio,Mini Caravy,13-04-2004
10253,2,Cancelado,2,6,2004,Carros Clássicos,S18_2870,132,37,100.0,5177.04,Médio,"UK Collectables, Ltd.",01-06-2004
10266,3,Enviado,3,7,2004,Carros Clássicos,S18_2870,132,20,100.0,2824.8,Pequeno,L'ordine Souveniers,06-07-2004
10278,3,Enviado,3,8,2004,Carros Clássicos,S18_2870,132,39,100.0,4324.32,Médio,Signal Gift Stores,06-08-2004
10287,1,Enviado,3,8,2004,Carros Clássicos,S18_2870,132,44,100.0,5052.96,Médio,"Vida Sport, Ltd",30-08-2004
10301,5,Enviado,4,10,2003,Carros Clássicos,S18_2870,132,22,100.0,3223.44,Médio,"Norway Gifts By Mail, Co.",05-10-2003
10311,10,Enviado,4,10,2004,Carros Clássicos,S18_2870,132,43,100.0,5278.68,Médio,Euro Shopping Channel,16-10-2004
10321,7,Enviado,4,11,2004,Carros Clássicos,S18_2870,132,27,100.0,2851.2,Pequeno,FunGiftIdeas.com,04-11-2004
10331,10,Enviado,4,11,2004,Carros Clássicos,S18_2870,132,26,64.9,1687.4,Pequeno,Motor Mint Distributors Inc.,17-11-2004
10343,3,Enviado,4,11,2004,Carros Clássicos,S18_2870,132,25,52.32,1308.0,Pequeno,Reims Collectables,24-11-2004
10366,2,Enviado,1,1,2005,Carros Clássicos,S18_2870,132,49,100.0,6144.6,Médio,Royale Belge,10-01-2005
10379,5,Enviado,1,2,2005,Carros Clássicos,S18_2870,132,29,100.0,5127.2,Médio,Euro Shopping Channel,10-02-2005
10407,12,Em espera,2,4,2005,Carros Clássicos,S18_2870,132,41,100.0,6386.16,Médio,The Sharp Gifts Warehouse,22-04-2005
10419,2,Enviado,2,5,2005,Carros Clássicos,S18_2870,132,55,100.0,7695.6,Grande,Salzburg Collectables,17-05-2005
10103,12,Enviado,1,1,2003,Carros Antigos,S18_2949,101,27,83.07,2242.89,Pequeno,Baane Mini Imports,29-01-2003
10112,2,Enviado,1,3,2003,Carros Antigos,S18_2949,101,23,100.0,2539.89,Pequeno,"Volvo Model Replicas, Co",24-03-2003
10126,12,Enviado,2,5,2003,Carros Antigos,S18_2949,101,31,90.17,2795.27,Pequeno,"Corrida Auto Replicas, Ltd",28-05-2003
10139,1,Enviado,3,7,2003,Carros Antigos,S18_2949,101,46,100.0,5545.76,Médio,Souveniers And Things Co.,16-07-2003
10150,9,Enviado,3,9,2003,Carros Antigos,S18_2949,101,47,91.18,4285.46,Médio,"Dragon Souveniers, Ltd.",19-09-2003
10163,2,Enviado,4,10,2003,Carros Antigos,S18_2949,101,31,100.0,3329.09,Médio,Classic Legends Inc.,20-10-2003
10174,5,Enviado,4,11,2003,Carros Antigos,S18_2949,101,46,100.0,5592.22,Médio,"Australian Gift Network, Co",06-11-2003
10183,9,Enviado,4,11,2003,Carros Antigos,S18_2949,101,37,89.15,3298.55,Médio,"Classic Gift Ideas, Inc",13-11-2003
10193,1,Enviado,4,11,2003,Carros Antigos,S18_2949,101,28,93.21,2609.88,Pequeno,"Australian Collectables, Ltd",21-11-2003
10206,7,Enviado,4,12,2003,Carros Antigos,S18_2949,101,37,90.17,3336.29,Médio,Canadian Gift Exchange Network,05-12-2003
10215,4,Enviado,1,1,2004,Carros Antigos,S18_2949,101,49,100.0,5510.05,Médio,West Coast Collectables Co.,29-01-2004
10228,3,Enviado,1,3,2004,Carros Antigos,S18_2949,101,24,100.0,2504.4,Pequeno,Cambridge Collectables Co.,10-03-2004
10244,1,Enviado,2,4,2004,Carros Antigos,S18_2949,101,30,100.0,3525.6,Médio,Euro Shopping Channel,29-04-2004
10257,1,Enviado,2,6,2004,Carros Antigos,S18_2949,101,50,88.14,4407.0,Médio,The Sharp Gifts Warehouse,14-06-2004
10270,10,Enviado,3,7,2004,Carros Antigos,S18_2949,101,31,96.24,2983.44,Pequeno,Souveniers And Things Co.,19-07-2004
10280,3,Enviado,3,8,2004,Carros Antigos,S18_2949,101,46,100.0,5126.24,Médio,Amica Models & Co.,17-08-2004
10291,12,Enviado,3,9,2004,Carros Antigos,S18_2949,101,47,100.0,5713.79,Médio,Scandinavian Gift Ideas,08-09-2004
10304,7,Enviado,4,10,2004,Carros Antigos,S18_2949,101,46,100.0,4613.8,Médio,Auto Assoc. & Cie.,11-10-2004
10312,4,Enviado,4,10,2004,Carros Antigos,S18_2949,101,37,100.0,3711.1,Médio,Mini Gifts Distributors Ltd.,21-10-2004
10322,12,Enviado,4,11,2004,Carros Antigos,S18_2949,101,33,100.0,3524.73,Médio,Online Diecast Creations Co.,04-11-2004
10333,5,Enviado,4,11,2004,Carros Antigos,S18_2949,101,31,90.17,2795.27,Pequeno,Mini Wheels Co.,18-11-2004
10347,9,Enviado,4,11,2004,Carros Antigos,S18_2949,101,48,100.0,4814.4,Médio,"Australian Collectors, Co.",29-11-2004
10357,6,Enviado,4,12,2004,Carros Antigos,S18_2949,101,41,87.13,3572.33,Médio,Mini Gifts Distributors Ltd.,10-12-2004
10369,1,Enviado,1,1,2005,Carros Antigos,S18_2949,101,42,100.0,4581.36,Médio,Collectables For Less Inc.,20-01-2005
10381,8,Enviado,1,2,2005,Carros Antigos,S18_2949,101,41,100.0,4319.76,Médio,Corporate Gift Ideas Co.,17-02-2005
10391,6,Enviado,1,3,2005,Carros Antigos,S18_2949,101,32,45.25,1448.0,Pequeno,"Anna's Decorations, Ltd",09-03-2005
10423,1,Em processamento,2,5,2005,Carros Antigos,S18_2949,101,10,88.14,881.4,Pequeno,Petit Auto,30-05-2005
10103,14,Enviado,1,1,2003,Carros Antigos,S18_2957,62,35,57.46,2011.1,Pequeno,Baane Mini Imports,29-01-2003
10111,2,Enviado,1,3,2003,Carros Antigos,S18_2957,62,28,64.33,1801.24,Pequeno,Mini Wheels Co.,25-03-2003
10126,14,Enviado,2,5,2003,Carros Antigos,S18_2957,62,46,73.7,3390.2,Médio,"Corrida Auto Replicas, Ltd",28-05-2003
10139,3,Enviado,3,7,2003,Carros Antigos,S18_2957,62,20,71.2,1424.0,Pequeno,Souveniers And Things Co.,16-07-2003
10150,11,Enviado,3,9,2003,Carros Antigos,S18_2957,62,30,49.97,1499.1,Pequeno,"Dragon Souveniers, Ltd.",19-09-2003
10163,4,Enviado,4,10,2003,Carros Antigos,S18_2957,62,48,69.96,3358.08,Médio,Classic Legends Inc.,20-10-2003
10173,2,Enviado,4,11,2003,Carros Antigos,S18_2957,62,28,53.72,1504.16,Pequeno,Rovelli Gifts,05-11-2003
10183,11,Enviado,4,11,2003,Carros Antigos,S18_2957,62,39,68.08,2655.12,Pequeno,"Classic Gift Ideas, Inc",13-11-2003
10193,3,Enviado,4,11,2003,Carros Antigos,S18_2957,62,24,51.84,1244.16,Pequeno,"Australian Collectables, Ltd",21-11-2003
10206,9,Enviado,4,12,2003,Carros Antigos,S18_2957,62,28,67.46,1888.88,Pequeno,Canadian Gift Exchange Network,05-12-2003
10215,6,Enviado,1,1,2004,Carros Antigos,S18_2957,62,31,58.71,1820.01,Pequeno,West Coast Collectables Co.,29-01-2004
10228,5,Enviado,1,3,2004,Carros Antigos,S18_2957,62,45,63.71,2866.95,Pequeno,Cambridge Collectables Co.,10-03-2004
10244,3,Enviado,2,4,2004,Carros Antigos,S18_2957,62,24,58.09,1394.16,Pequeno,Euro Shopping Channel,29-04-2004
10257,3,Enviado,2,6,2004,Carros Antigos,S18_2957,62,49,53.72,2632.28,Pequeno,The Sharp Gifts Warehouse,14-06-2004
10269,1,Enviado,3,7,2004,Carros Antigos,S18_2957,62,32,63.08,2018.56,Pequeno,Salzburg Collectables,16-07-2004
10280,5,Enviado,3,8,2004,Carros Antigos,S18_2957,62,43,68.71,2954.53,Pequeno,Amica Models & Co.,17-08-2004
10291,14,Enviado,3,9,2004,Carros Antigos,S18_2957,62,37,50.59,1871.83,Pequeno,Scandinavian Gift Ideas,08-09-2004
10304,9,Enviado,4,10,2004,Carros Antigos,S18_2957,62,24,64.96,1559.04,Pequeno,Auto Assoc. & Cie.,11-10-2004
10312,6,Enviado,4,10,2004,Carros Antigos,S18_2957,62,35,53.72,1880.2,Pequeno,Mini Gifts Distributors Ltd.,21-10-2004
10322,13,Enviado,4,11,2004,Carros Antigos,S18_2957,62,41,29.87,1224.67,Pequeno,Online Diecast Creations Co.,04-11-2004
10332,17,Enviado,4,11,2004,Carros Antigos,S18_2957,62,26,100.0,2979.08,Pequeno,"AV Stores, Co.",17-11-2004
10347,10,Enviado,4,11,2004,Carros Antigos,S18_2957,62,34,64.96,2208.64,Pequeno,"Australian Collectors, Co.",29-11-2004
10357,5,Enviado,4,12,2004,Carros Antigos,S18_2957,62,49,70.58,3458.42,Médio,Mini Gifts Distributors Ltd.,10-12-2004
10369,6,Enviado,1,1,2005,Carros Antigos,S18_2957,62,28,44.21,1237.88,Pequeno,Collectables For Less Inc.,20-01-2005
10381,4,Enviado,1,2,2005,Carros Antigos,S18_2957,62,40,68.08,2723.2,Pequeno,Corporate Gift Ideas Co.,17-02-2005
10392,3,Enviado,1,3,2005,Carros Antigos,S18_2957,62,37,59.96,2218.52,Pequeno,Mini Auto Werke,10-03-2005
10423,3,Em processamento,2,5,2005,Carros Antigos,S18_2957,62,31,53.72,1665.32,Pequeno,Petit Auto,30-05-2005
10106,18,Enviado,1,2,2003,Navios,S18_3029,86,41,83.44,3421.04,Médio,Rovelli Gifts,17-02-2003
10119,9,Enviado,2,4,2003,Navios,S18_3029,86,21,89.46,1878.66,Pequeno,Salzburg Collectables,28-04-2003
10130,2,Enviado,2,6,2003,Navios,S18_3029,86,40,96.34,3853.6,Médio,Auto-Moto Classics Inc.,16-06-2003
10143,13,Enviado,3,8,2003,Navios,S18_3029,86,46,74.84,3442.64,Médio,Mini Creations Ltd.,10-08-2003
10155,11,Enviado,4,10,2003,Navios,S18_3029,86,44,79.14,3482.16,Médio,"Toys of Finland, Co.",06-10-2003
10167,7,Cancelado,4,10,2003,Navios,S18_3029,86,46,73.12,3363.52,Médio,Scandinavian Gift Ideas,23-10-2003
10178,10,Enviado,4,11,2003,Navios,S18_3029,86,41,81.72,3350.52,Médio,Alpha Cognac,08-11-2003
10186,7,Enviado,4,11,2003,Navios,S18_3029,86,32,89.46,2862.72,Pequeno,"Double Decker Gift Stores, Ltd",14-11-2003
10197,4,Enviado,4,11,2003,Navios,S18_3029,86,46,87.74,4036.04,Médio,Enaco Distributors,26-11-2003
10209,6,Enviado,1,1,2004,Navios,S18_3029,86,28,100.0,2817.92,Pequeno,"Men 'R' US Retailers, Ltd.",09-01-2004
10222,10,Enviado,1,2,2004,Navios,S18_3029,86,49,94.62,4636.38,Médio,Collectable Mini Designs Co.,19-02-2004
10248,1,Cancelado,2,5,2004,Navios,S18_3029,86,21,73.98,1553.58,Pequeno,Land of Toys Inc.,07-05-2004
10262,15,Cancelado,2,6,2004,Navios,S18_3029,86,32,84.3,2697.6,Pequeno,Euro Shopping Channel,24-06-2004
10273,2,Enviado,3,7,2004,Navios,S18_3029,86,34,98.06,3334.04,Médio,Petit Auto,21-07-2004
10283,4,Enviado,3,8,2004,Navios,S18_3029,86,21,98.06,2059.26,Pequeno,"Royal Canadian Collectables, Ltd.",20-08-2004
10296,13,Enviado,3,9,2004,Navios,S18_3029,86,21,96.34,2023.14,Pequeno,"Bavarian Collectables Imports, Co.",15-09-2004
10307,7,Enviado,4,10,2004,Navios,S18_3029,86,31,83.44,2586.64,Pequeno,"Classic Gift Ideas, Inc",14-10-2004
10316,15,Enviado,4,11,2004,Navios,S18_3029,86,21,94.62,1987.02,Pequeno,giftsbymail.co.uk,01-11-2004
10327,5,Resolvido,4,11,2004,Navios,S18_3029,86,25,45.86,1146.5,Pequeno,Danish Wholesale Imports,10-11-2004
10338,3,Enviado,4,11,2004,Navios,S18_3029,86,28,82.58,2312.24,Pequeno,Royale Belge,22-11-2004
10350,6,Enviado,4,12,2004,Navios,S18_3029,86,43,64.97,2793.71,Pequeno,Euro Shopping Channel,02-12-2004
10373,5,Enviado,1,1,2005,Navios,S18_3029,86,22,86.74,1908.28,Pequeno,"Oulu Toy Supplies, Inc.",31-01-2005
10386,5,Resolvido,1,3,2005,Navios,S18_3029,86,37,93.01,3441.37,Médio,Euro Shopping Channel,01-03-2005
10398,18,Enviado,1,3,2005,Navios,S18_3029,86,28,72.26,2023.28,Pequeno,Reims Collectables,30-03-2005
10400,7,Enviado,2,4,2005,Navios,S18_3029,86,30,74.84,2245.2,Pequeno,The Sharp Gifts Warehouse,01-04-2005
10414,1,Em espera,2,5,2005,Navios,S18_3029,86,44,73.98,3255.12,Médio,Gifts4AllAges.com,06-05-2005
10103,13,Enviado,1,1,2003,Carros Antigos,S18_3136,104,25,100.0,2539.5,Pequeno,Baane Mini Imports,29-01-2003
10111,1,Enviado,1,3,2003,Carros Antigos,S18_3136,104,43,100.0,4818.15,Médio,Mini Wheels Co.,25-03-2003
10126,13,Enviado,2,5,2003,Carros Antigos,S18_3136,104,30,97.39,2921.7,Pequeno,"Corrida Auto Replicas, Ltd",28-05-2003
10139,2,Enviado,3,7,2003,Carros Antigos,S18_3136,104,20,90.06,1801.2,Pequeno,Souveniers And Things Co.,16-07-2003
10150,10,Enviado,3,9,2003,Carros Antigos,S18_3136,104,26,100.0,2804.36,Pequeno,"Dragon Souveniers, Ltd.",19-09-2003
10163,3,Enviado,4,10,2003,Carros Antigos,S18_3136,104,40,100.0,4900.8,Médio,Classic Legends Inc.,20-10-2003
10173,1,Enviado,4,11,2003,Carros Antigos,S18_3136,104,31,89.01,2759.31,Pequeno,Rovelli Gifts,05-11-2003
10183,10,Enviado,4,11,2003,Carros Antigos,S18_3136,104,22,100.0,2488.2,Pequeno,"Classic Gift Ideas, Inc",13-11-2003
10193,2,Enviado,4,11,2003,Carros Antigos,S18_3136,104,23,100.0,2769.89,Pequeno,"Australian Collectables, Ltd",21-11-2003
10206,8,Enviado,4,12,2003,Carros Antigos,S18_3136,104,30,100.0,3581.4,Médio,Canadian Gift Exchange Network,05-12-2003
10215,5,Enviado,1,1,2004,Carros Antigos,S18_3136,104,49,100.0,5285.14,Médio,West Coast Collectables Co.,29-01-2004
10228,4,Enviado,1,3,2004,Carros Antigos,S18_3136,104,31,100.0,3181.53,Médio,Cambridge Collectables Co.,10-03-2004
10244,2,Enviado,2,4,2004,Carros Antigos,S18_3136,104,29,100.0,3340.51,Médio,Euro Shopping Channel,29-04-2004
10257,2,Enviado,2,6,2004,Carros Antigos,S18_3136,104,37,84.82,3138.34,Médio,The Sharp Gifts Warehouse,14-06-2004
10270,11,Enviado,3,7,2004,Carros Antigos,S18_3136,104,38,100.0,4775.08,Médio,Souveniers And Things Co.,19-07-2004
10280,4,Enviado,3,8,2004,Carros Antigos,S18_3136,104,29,100.0,3006.43,Médio,Amica Models & Co.,17-08-2004
10291,13,Enviado,3,9,2004,Carros Antigos,S18_3136,104,23,100.0,2866.26,Pequeno,Scandinavian Gift Ideas,08-09-2004
10304,8,Enviado,4,10,2004,Carros Antigos,S18_3136,104,26,85.87,2232.62,Pequeno,Auto Assoc. & Cie.,11-10-2004
10312,5,Enviado,4,10,2004,Carros Antigos,S18_3136,104,38,100.0,4457.02,Médio,Mini Gifts Distributors Ltd.,21-10-2004
10322,7,Enviado,4,11,2004,Carros Antigos,S18_3136,104,48,47.04,2257.92,Pequeno,Online Diecast Creations Co.,04-11-2004
10332,18,Enviado,4,11,2004,Carros Antigos,S18_3136,104,40,39.8,1592.0,Pequeno,"AV Stores, Co.",17-11-2004
10347,11,Enviado,4,11,2004,Carros Antigos,S18_3136,104,45,100.0,4948.2,Médio,"Australian Collectors, Co.",29-11-2004
10357,4,Enviado,4,12,2004,Carros Antigos,S18_3136,104,44,100.0,5160.76,Médio,Mini Gifts Distributors Ltd.,10-12-2004
10369,5,Enviado,1,1,2005,Carros Antigos,S18_3136,104,21,94.22,1978.62,Pequeno,Collectables For Less Inc.,20-01-2005
10381,5,Enviado,1,2,2005,Carros Antigos,S18_3136,104,35,100.0,4288.2,Médio,Corporate Gift Ideas Co.,17-02-2005
10392,2,Enviado,1,3,2005,Carros Antigos,S18_3136,104,29,86.92,2520.68,Pequeno,Mini Auto Werke,10-03-2005
10423,2,Em processamento,2,5,2005,Carros Antigos,S18_3136,104,21,84.82,1781.22,Pequeno,Petit Auto,30-05-2005
10105,11,Enviado,1,2,2003,Carros Antigos,S18_3140,136,22,100.0,3065.04,Médio,Danish Wholesale Imports,11-02-2003
10117,5,Enviado,2,4,2003,Carros Antigos,S18_3140,136,26,100.0,3551.34,Médio,"Dragon Souveniers, Ltd.",16-04-2003
10128,2,Enviado,2,6,2003,Carros Antigos,S18_3140,136,41,100.0,5544.02,Médio,Euro Shopping Channel,06-06-2003
10142,8,Enviado,3,8,2003,Carros Antigos,S18_3140,136,47,100.0,6034.33,Médio,Mini Gifts Distributors Ltd.,08-08-2003
10153,7,Enviado,3,9,2003,Carros Antigos,S18_3140,136,31,100.0,3641.57,Médio,Euro Shopping Channel,28-09-2003
10166,2,Enviado,4,10,2003,Carros Antigos,S18_3140,136,43,100.0,6930.74,Médio,FunGiftIdeas.com,21-10-2003
10177,9,Enviado,4,11,2003,Carros Antigos,S18_3140,136,23,100.0,3675.63,Médio,CAF Imports,07-11-2003
10185,9,Enviado,4,11,2003,Carros Antigos,S18_3140,136,28,100.0,3442.04,Médio,Mini Creations Ltd.,14-11-2003
10196,1,Enviado,4,11,2003,Carros Antigos,S18_3140,136,49,100.0,6893.81,Médio,Super Scale Inc.,26-11-2003
10208,9,Enviado,1,1,2004,Carros Antigos,S18_3140,136,24,100.0,2622.48,Pequeno,"Saveley & Henriot, Co.",02-01-2004
10221,3,Enviado,1,2,2004,Carros Antigos,S18_3140,136,33,100.0,4417.38,Médio,Petit Auto,18-02-2004
10232,6,Enviado,1,3,2004,Carros Antigos,S18_3140,136,22,100.0,3606.02,Médio,giftsbymail.co.uk,20-03-2004
